,genero,monto,fecha,hora,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude,device_score,dia
3207,M,984.4240611,2020-01-17,8,FÃ­sica,99000,49,Aceptada,True,0.0,9.844240611,False,5,Friday
3208,M,621.6813523,2020-01-14,12,FÃ­sica,99000,49,Aceptada,True,0.0,6.216813523,False,3,Tuesday
3209,M,677.2197468,2020-01-22,22,FÃ­sica,36000,51,Aceptada,False,0.0,6.772197468,False,4,Wednesday
3210,M,490.6000963,2020-01-22,18,FÃ­sica,36000,51,Rechazada,False,0.0,4.906000963,False,2,Wednesday
3211,M,468.1297106,2020-05-01,4,FÃ­sica,36000,51,Aceptada,False,0.0,4.681297106,False,2,Friday
3212,M,580.390395,2020-12-01,16,Virtual,78000,59,Aceptada,False,0.0,11.6078079,False,3,Tuesday
3213,M,635.6580294,2020-05-01,16,FÃ­sica,78000,59,Aceptada,False,0.0,6.356580294,False,5,Friday
3214,M,746.9295477,2020-10-01,8,FÃ­sica,78000,59,En proceso,False,74.69295477,6.72236593,False,3,Thursday
3215,M,802.2954969,2020-01-16,19,Virtual,78000,59,En proceso,False,0.0,16.04590994,False,3,Thursday
3216,M,824.699643,2020-08-01,16,FÃ­sica,78000,59,Aceptada,False,0.0,8.24699643,False,1,Saturday
3217,M,939.0036637,2020-01-21,9,Virtual,78000,59,Aceptada,False,0.0,18.78007327,False,5,Tuesday
3218,M,607.8452571,2020-01-29,9,FÃ­sica,78000,59,Aceptada,False,0.0,6.078452571,False,5,Wednesday
3219,M,897.2155328,2020-06-01,18,FÃ­sica,78000,59,Aceptada,False,0.0,8.972155328,False,2,Monday
3220,M,972.588041,2020-10-01,8,FÃ­sica,78000,59,En proceso,False,0.0,9.72588041,False,3,Thursday
3221,M,781.0909959,2020-10-01,12,Virtual,78000,59,Aceptada,False,0.0,15.62181992,False,3,Thursday
3222,M,303.7932246,2020-07-01,7,FÃ­sica,78000,59,Aceptada,False,0.0,3.037932246,False,1,Wednesday
3223,M,779.9245243,2020-01-26,20,FÃ­sica,78000,59,Aceptada,False,0.0,7.799245243,False,4,Sunday
3224,M,972.6705484,2020-01-24,17,Virtual,50000,41,Rechazada,False,0.0,19.45341097,False,4,Friday
3225,M,614.2046847,2020-02-01,16,FÃ­sica,50000,41,Aceptada,False,0.0,6.142046847,False,1,Saturday
3226,M,794.9451828,2020-01-26,9,FÃ­sica,50000,41,Aceptada,False,0.0,7.949451828,False,3,Sunday
3227,M,746.5362719,2020-04-01,19,Virtual,50000,41,Aceptada,False,0.0,14.93072544,False,2,Wednesday
3228,M,734.9501373,2020-01-23,19,FÃ­sica,50000,41,Aceptada,False,0.0,7.349501373,False,1,Thursday
3229,M,111.2736568,2020-07-01,9,FÃ­sica,50000,41,Aceptada,False,22.25473136,0.890189254,False,2,Wednesday
3230,M,776.0641773,2020-09-01,13,Virtual,50000,41,Aceptada,False,0.0,15.52128355,False,5,Tuesday
3231,M,732.6094903,2020-01-18,8,FÃ­sica,50000,41,En proceso,False,0.0,7.326094903,False,4,Saturday
3232,M,409.7736762,2020-01-29,13,Virtual,50000,41,Aceptada,False,40.97736762,7.375926172,False,5,Wednesday
3233,M,632.8780441,2020-07-01,12,FÃ­sica,50000,41,Aceptada,False,63.28780441,5.695902397,False,4,Wednesday
3234,M,169.112629,2020-12-01,8,Virtual,50000,41,Rechazada,False,33.82252581,2.705802065,False,5,Tuesday
3235,M,705.0356584,2020-01-21,13,Virtual,50000,41,Rechazada,False,0.0,14.10071317,False,1,Tuesday
3236,M,147.7903548,2020-11-01,23,Virtual,50000,41,Aceptada,False,14.77903548,2.660226387,False,2,Sunday
3237,M,920.5621042,2020-07-01,14,FÃ­sica,50000,41,Rechazada,False,92.05621042,8.285058938,False,3,Wednesday
3238,M,232.0883998,2020-12-01,12,Virtual,50000,41,Aceptada,False,23.20883998,4.177591196,False,5,Tuesday
3239,M,838.7086399,2020-01-21,12,FÃ­sica,50000,41,Aceptada,False,0.0,8.387086399,False,1,Tuesday
3240,M,286.7379874,2020-01-20,21,FÃ­sica,50000,41,Aceptada,False,28.67379874,2.580641887,False,1,Monday
3241,M,816.9273359,2020-01-19,6,Virtual,50000,41,Rechazada,False,0.0,16.33854672,False,2,Sunday
3242,M,41.76567395,2020-01-21,7,Virtual,50000,41,Aceptada,False,0.0,0.835313479,False,3,Tuesday
3243,M,553.2350123,2020-05-01,13,Virtual,50000,41,En proceso,False,0.0,11.06470025,False,5,Friday
3244,M,534.1745741,2020-08-01,6,FÃ­sica,50000,41,Rechazada,False,53.41745741,4.807571167,False,1,Saturday
3245,M,907.1040891,2020-01-26,8,Virtual,50000,41,Aceptada,False,0.0,18.14208178,False,1,Sunday
3246,M,678.4388113,2020-04-01,19,FÃ­sica,50000,41,Rechazada,False,67.84388113,6.105949302,False,3,Wednesday
3247,M,293.649075,2020-01-26,6,Virtual,50000,41,Aceptada,False,0.0,5.8729815,True,2,Sunday
3248,M,228.2981098,2020-01-30,17,Virtual,40000,40,En proceso,True,22.82981098,4.109365976,False,4,Thursday
3249,M,421.1879607,2020-06-01,15,Virtual,40000,40,Aceptada,True,0.0,8.423759213,False,2,Monday
3250,M,443.6444969,2020-01-20,8,Virtual,40000,40,Aceptada,True,0.0,8.872889937,False,5,Monday
3251,M,913.4881288,2020-11-01,23,FÃ­sica,49000,53,Aceptada,False,0.0,9.134881288,False,2,Sunday
3252,M,374.3983576,2020-01-22,19,FÃ­sica,49000,53,Rechazada,False,0.0,3.743983576,False,3,Wednesday
3253,M,60.41635857,2020-01-20,22,Virtual,49000,53,Aceptada,False,0.0,1.208327171,False,1,Monday
3254,M,425.2647605,2020-09-01,8,FÃ­sica,49000,53,Aceptada,False,0.0,4.252647605,False,3,Tuesday
3255,M,152.274951,2020-10-01,22,FÃ­sica,49000,53,Aceptada,False,0.0,1.52274951,False,2,Thursday
3256,M,260.5428206,2020-01-20,15,FÃ­sica,49000,53,En proceso,False,0.0,2.605428206,False,5,Monday
3257,M,406.2346019,2020-01-19,22,FÃ­sica,91000,46,Aceptada,False,40.62346019,3.656111417,False,2,Sunday
3258,M,253.7053608,2020-01-20,13,FÃ­sica,91000,46,Aceptada,False,0.0,2.537053608,False,3,Monday
3259,M,944.3685507,2020-04-01,18,FÃ­sica,91000,46,Aceptada,False,0.0,9.443685507,False,3,Wednesday
3260,M,927.7519589,2020-01-15,22,FÃ­sica,91000,46,Aceptada,False,0.0,9.277519589,False,3,Wednesday
3261,M,837.3946734,2020-01-27,6,Virtual,91000,46,En proceso,False,0.0,16.74789347,False,3,Monday
3262,F,822.484178,2020-07-01,13,Virtual,41000,43,Aceptada,False,0.0,16.44968356,False,1,Wednesday
3263,--,657.4094813,2020-01-25,10,FÃ­sica,63000,61,Aceptada,True,0.0,6.574094813,False,4,Saturday
3264,--,20.18203837,2020-04-01,4,Virtual,63000,61,Aceptada,True,0.0,0.403640767,False,4,Wednesday
3265,--,985.5364878,2020-01-16,6,FÃ­sica,63000,61,Rechazada,True,0.0,9.855364878,False,4,Thursday
3266,--,150.9709898,2020-08-01,19,FÃ­sica,63000,61,Aceptada,True,0.0,1.509709898,False,1,Saturday
3267,--,93.37424326,2020-04-01,7,Virtual,63000,61,Aceptada,True,9.337424326,1.680736379,False,2,Wednesday
3268,--,84.7109623,2020-04-01,22,FÃ­sica,63000,61,Aceptada,True,8.47109623,0.762398661,False,4,Wednesday
3269,--,457.91225,2020-01-14,2,FÃ­sica,63000,61,Aceptada,True,0.0,4.5791225,False,5,Tuesday
3270,--,509.1432382,2020-01-13,21,FÃ­sica,89000,46,Aceptada,False,50.91432382,4.582289144,False,2,Monday
3271,--,224.3774879,2020-01-13,4,FÃ­sica,89000,46,Aceptada,False,22.43774879,2.019397392,False,3,Monday
3272,--,282.7382815,2020-01-13,15,FÃ­sica,89000,46,Aceptada,False,0.0,2.827382815,False,1,Monday
3273,--,718.6063196,2020-10-01,19,FÃ­sica,89000,46,Aceptada,False,0.0,7.186063196,False,5,Thursday
3274,--,375.8132294,2020-01-29,12,FÃ­sica,89000,46,En proceso,False,0.0,3.758132294,False,3,Wednesday
3275,F,737.6962319,2020-01-21,9,FÃ­sica,41000,53,En proceso,True,0.0,7.376962319,False,3,Tuesday
3276,F,809.2109814,2020-01-23,4,Virtual,41000,53,Aceptada,True,0.0,16.18421963,False,1,Thursday
3277,M,330.3524838,2020-03-01,12,FÃ­sica,66000,38,Aceptada,False,33.03524838,2.973172354,False,4,Sunday
3278,M,98.63884709,2020-04-01,15,FÃ­sica,66000,38,En proceso,False,0.0,0.986388471,False,2,Wednesday
3279,M,732.2332447,2020-01-23,5,FÃ­sica,66000,38,Aceptada,False,0.0,7.322332447,False,4,Thursday
3280,M,882.2464663,2020-04-01,4,Virtual,66000,38,Aceptada,False,176.4492933,14.11594346,False,3,Wednesday
3281,M,818.6123119,2020-01-21,21,Virtual,66000,38,Aceptada,False,0.0,16.37224624,False,1,Tuesday
3282,M,995.9707927,2020-01-28,10,Virtual,66000,38,Aceptada,False,0.0,19.91941585,False,2,Tuesday
3283,M,664.4526518,2020-01-28,13,FÃ­sica,66000,38,Aceptada,False,0.0,6.644526518,False,2,Tuesday
3284,F,317.6472885,2020-01-25,3,Virtual,55000,47,En proceso,False,0.0,6.35294577,False,5,Saturday
3285,M,740.1791625,2020-01-26,5,FÃ­sica,90000,64,Aceptada,False,0.0,7.401791625,False,2,Sunday
3286,M,264.2259422,2020-01-19,6,FÃ­sica,90000,64,Aceptada,False,0.0,2.642259422,False,5,Sunday
3287,M,941.114717,2020-01-27,14,Virtual,90000,64,Aceptada,False,0.0,18.82229434,False,1,Monday
3288,F,286.7108871,2020-01-21,15,FÃ­sica,83000,56,En proceso,False,28.67108871,2.580397984,False,5,Tuesday
3289,F,583.8225122,2020-12-01,16,FÃ­sica,83000,56,Aceptada,False,0.0,5.838225122,False,3,Tuesday
3290,F,106.3099935,2020-10-01,22,FÃ­sica,83000,56,Aceptada,False,0.0,1.063099935,False,2,Thursday
3291,F,914.4395241,2020-01-24,5,FÃ­sica,83000,56,Aceptada,False,91.44395241,8.229955717,False,3,Friday
3292,F,148.2201343,2020-07-01,12,FÃ­sica,83000,56,Rechazada,False,14.82201343,1.333981209,False,4,Wednesday
3293,F,19.34550164,2020-01-20,7,Virtual,83000,56,Aceptada,False,1.934550164,0.34821903,False,4,Monday
3294,F,221.8617979,2020-01-16,19,FÃ­sica,83000,56,Aceptada,False,22.18617979,1.996756181,True,3,Thursday
3295,F,165.7605998,2020-06-01,20,FÃ­sica,83000,56,En proceso,False,0.0,1.657605998,False,4,Monday
3296,F,883.7997507,2020-03-01,19,Virtual,83000,56,En proceso,False,0.0,17.67599501,False,4,Sunday
3297,M,139.9944663,2020-12-01,5,FÃ­sica,56000,32,Aceptada,False,0.0,1.399944663,False,1,Tuesday
3298,M,616.4102842,2020-06-01,14,Virtual,56000,32,Aceptada,False,0.0,12.32820568,False,2,Monday
3299,M,425.4365948,2020-02-01,15,FÃ­sica,56000,32,Rechazada,False,0.0,4.254365948,False,1,Saturday
3300,M,25.67321743,2020-01-23,13,FÃ­sica,64000,60,Aceptada,False,2.567321743,0.231058957,False,4,Thursday
3301,M,361.7785547,2020-01-25,8,FÃ­sica,64000,60,Aceptada,False,0.0,3.617785547,False,3,Saturday
3302,M,60.15870328,2020-01-21,3,FÃ­sica,64000,60,Aceptada,False,6.015870328,0.54142833,False,3,Tuesday
3303,M,490.2452102,2020-01-16,13,Virtual,64000,60,Aceptada,False,0.0,9.804904204,False,3,Thursday
3304,M,535.8889227,2020-10-01,7,FÃ­sica,64000,60,Rechazada,False,0.0,5.358889227,False,5,Thursday
3305,M,179.6764669,2020-01-25,10,Virtual,97000,44,Aceptada,False,0.0,3.593529337,False,1,Saturday
3306,M,177.280647,2020-01-14,22,FÃ­sica,97000,44,Aceptada,False,17.7280647,1.595525823,False,1,Tuesday
3307,M,570.3108124,2020-07-01,1,FÃ­sica,97000,44,En proceso,False,0.0,5.703108124,False,1,Wednesday
3308,M,352.7387121,2020-01-17,17,FÃ­sica,97000,44,Aceptada,False,0.0,3.527387121,False,1,Friday
3309,M,508.576485,2020-08-01,5,FÃ­sica,50000,57,Aceptada,False,0.0,5.08576485,False,3,Saturday
3310,M,12.24946895,2020-09-01,18,Virtual,50000,57,Aceptada,False,0.0,0.244989379,False,2,Tuesday
3311,M,120.871413,2020-08-01,23,FÃ­sica,71000,64,En proceso,False,24.1742826,0.966971304,False,1,Saturday
3312,M,95.01212578,2020-01-29,13,FÃ­sica,71000,64,En proceso,False,0.0,0.950121258,False,4,Wednesday
3313,M,241.5613978,2020-01-25,17,FÃ­sica,71000,64,Aceptada,False,0.0,2.415613978,False,3,Saturday
3314,M,951.4435521,2020-08-01,23,FÃ­sica,71000,64,En proceso,False,0.0,9.514435521,False,4,Saturday
3315,M,149.9993556,2020-01-25,7,FÃ­sica,71000,64,En proceso,False,0.0,1.499993556,False,5,Saturday
3316,M,141.94362,2020-02-01,1,FÃ­sica,97000,45,En proceso,False,14.194362,1.27749258,False,4,Saturday
3317,M,965.3233966,2020-01-28,4,Virtual,97000,45,Aceptada,False,0.0,19.30646793,False,1,Tuesday
3318,M,719.7134949,2020-01-23,21,FÃ­sica,97000,45,En proceso,False,0.0,7.197134949,False,3,Thursday
3319,M,509.9870558,2020-01-16,19,FÃ­sica,97000,45,Aceptada,False,50.99870558,4.589883502,False,5,Thursday
3320,M,62.3844484,2020-01-22,20,Virtual,97000,45,En proceso,False,0.0,1.247688968,False,4,Wednesday
3321,M,521.2121009,2020-01-20,11,Virtual,97000,45,En proceso,False,0.0,10.42424202,False,1,Monday
3322,M,654.587594,2020-01-24,9,FÃ­sica,97000,45,Rechazada,False,0.0,6.54587594,False,1,Friday
3323,M,972.0933873,2020-05-01,1,FÃ­sica,97000,45,En proceso,False,97.20933873,8.748840486,False,3,Friday
3324,F,504.795303,2020-01-26,2,FÃ­sica,27000,48,Aceptada,False,0.0,5.04795303,False,3,Sunday
3325,F,434.5718268,2020-01-13,10,FÃ­sica,27000,48,Aceptada,False,43.45718268,3.911146441,False,4,Monday
3326,F,457.2223808,2020-10-01,20,FÃ­sica,27000,48,En proceso,False,0.0,4.572223808,False,2,Thursday
3327,F,549.9669419,2020-01-21,4,FÃ­sica,27000,48,Aceptada,False,0.0,5.499669419,False,1,Tuesday
3328,F,553.7456042,2020-01-21,20,Virtual,27000,48,Aceptada,False,55.37456042,9.967420876,False,3,Tuesday
3329,F,25.51136249,2020-01-25,22,FÃ­sica,27000,48,Aceptada,False,0.0,0.255113625,False,1,Saturday
3330,F,536.403723,2020-01-19,6,Virtual,27000,48,En proceso,False,53.6403723,9.655267014,False,1,Sunday
3331,F,364.7168617,2020-12-01,7,FÃ­sica,27000,48,En proceso,False,0.0,3.647168617,True,2,Tuesday
3332,F,401.3370643,2020-04-01,13,FÃ­sica,27000,48,Aceptada,False,0.0,4.013370643,False,3,Wednesday
3333,M,700.3539441,2020-09-01,5,FÃ­sica,77000,54,Aceptada,False,0.0,7.003539441,False,5,Tuesday
3334,M,694.3603196,2020-01-17,17,FÃ­sica,77000,54,En proceso,False,0.0,6.943603196,False,4,Friday
3335,M,509.902907,2020-01-29,6,Virtual,77000,54,Aceptada,False,0.0,10.19805814,False,1,Wednesday
3336,M,657.0231799,2020-01-22,8,FÃ­sica,77000,54,En proceso,False,0.0,6.570231799,False,2,Wednesday
3337,M,120.4587087,2020-07-01,3,Virtual,77000,54,Aceptada,False,12.04587087,2.168256756,False,3,Wednesday
3338,M,789.1328776,2020-03-01,10,FÃ­sica,77000,54,Aceptada,False,0.0,7.891328776,False,2,Sunday
3339,M,404.0404221,2020-04-01,20,FÃ­sica,82000,34,Aceptada,False,40.40404221,3.636363799,True,5,Wednesday
3340,M,567.2325833,2020-01-14,23,FÃ­sica,82000,34,Aceptada,False,56.72325833,5.10509325,False,1,Tuesday
3341,M,775.7318034,2020-01-24,15,Virtual,82000,34,Aceptada,False,77.57318034,13.96317246,False,4,Friday
3342,M,813.480167,2020-01-19,16,Virtual,82000,34,En proceso,False,81.3480167,14.64264301,False,3,Sunday
3343,M,851.7585603,2020-01-20,5,Virtual,82000,34,En proceso,False,0.0,17.03517121,False,1,Monday
3344,M,175.7390937,2020-01-13,14,FÃ­sica,82000,34,Aceptada,False,17.57390937,1.581651843,False,1,Monday
3345,M,995.2838482,2020-01-16,9,Virtual,82000,34,Aceptada,False,199.0567696,15.92454157,False,2,Thursday
3346,--,260.2576514,2020-01-15,18,Virtual,98000,35,Aceptada,False,0.0,5.205153028,False,1,Wednesday
3347,--,218.8898321,2020-01-30,11,FÃ­sica,98000,35,Aceptada,False,0.0,2.188898321,False,1,Thursday
3348,--,671.4811968,2020-01-30,11,FÃ­sica,98000,35,Aceptada,False,0.0,6.714811968,False,3,Thursday
3349,F,295.0676758,2020-01-24,10,FÃ­sica,85000,39,En proceso,False,0.0,2.950676758,False,4,Friday
3350,F,234.733939,2020-06-01,18,Virtual,85000,39,Aceptada,False,0.0,4.694678781,False,5,Monday
3351,F,218.6137693,2020-12-01,1,FÃ­sica,85000,39,Rechazada,False,0.0,2.186137693,False,2,Tuesday
3352,F,769.2692989,2020-02-01,12,FÃ­sica,85000,39,Aceptada,False,0.0,7.692692989,False,3,Saturday
3353,F,995.7575398,2020-01-24,1,FÃ­sica,85000,39,Aceptada,False,99.57575398,8.961817859,False,1,Friday
3354,F,283.9877664,2020-01-21,16,FÃ­sica,85000,39,Aceptada,False,28.39877664,2.555889898,False,4,Tuesday
3355,F,747.6680401,2020-01-29,20,FÃ­sica,85000,39,Rechazada,False,74.76680401,6.729012361,False,5,Wednesday
3356,F,637.2420103,2020-03-01,8,Virtual,85000,39,Aceptada,False,0.0,12.74484021,False,1,Sunday
3357,F,526.0343993,2020-01-28,5,FÃ­sica,85000,39,Aceptada,False,52.60343993,4.734309594,False,1,Tuesday
3358,F,396.6285303,2020-04-01,5,FÃ­sica,85000,39,Aceptada,False,0.0,3.966285303,False,2,Wednesday
3359,F,812.3532473,2020-01-16,15,FÃ­sica,85000,39,Aceptada,False,0.0,8.123532473,True,1,Thursday
3360,F,672.7049982,2020-04-01,21,Virtual,85000,39,Aceptada,False,0.0,13.45409996,False,3,Wednesday
3361,F,123.5519647,2020-01-24,9,Virtual,85000,39,Aceptada,False,0.0,2.471039294,False,1,Friday
3362,F,824.1817561,2020-01-28,7,FÃ­sica,85000,39,En proceso,False,0.0,8.241817561,False,1,Tuesday
3363,F,76.71114746,2020-01-29,8,FÃ­sica,85000,39,Aceptada,False,7.671114746,0.690400327,False,4,Wednesday
3364,F,518.8345697,2020-01-22,5,Virtual,85000,39,Rechazada,False,51.88345697,9.339022254,False,5,Wednesday
3365,F,653.8115231,2020-10-01,7,FÃ­sica,85000,39,En proceso,False,0.0,6.538115231,False,2,Thursday
3366,F,89.67089354,2020-07-01,7,FÃ­sica,85000,39,Aceptada,False,0.0,0.896708935,False,4,Wednesday
3367,F,239.1138828,2020-04-01,12,FÃ­sica,85000,39,Aceptada,False,0.0,2.391138828,False,2,Wednesday
3368,F,465.8680652,2020-03-01,21,FÃ­sica,85000,39,Aceptada,False,0.0,4.658680652,False,1,Sunday
3369,F,615.8607888,2020-01-21,16,FÃ­sica,85000,39,Aceptada,False,0.0,6.158607888,False,3,Tuesday
3370,F,372.1683774,2020-01-24,11,Virtual,85000,39,Aceptada,False,0.0,7.443367547,False,4,Friday
3371,F,592.9130777,2020-01-27,18,FÃ­sica,85000,39,En proceso,False,0.0,5.929130777,False,2,Monday
3372,M,979.9152436,2020-01-14,8,FÃ­sica,26000,36,Aceptada,False,0.0,9.799152436,False,1,Tuesday
3373,F,919.2514401,2020-10-01,6,Virtual,67000,40,En proceso,False,0.0,18.3850288,False,5,Thursday
3374,F,399.2503947,2020-01-18,18,Virtual,67000,40,En proceso,False,0.0,7.985007895,False,5,Saturday
3375,F,491.3348326,2020-01-14,14,FÃ­sica,67000,40,En proceso,False,0.0,4.913348326,False,3,Tuesday
3376,F,37.89521293,2020-01-22,11,FÃ­sica,67000,40,Rechazada,False,0.0,0.378952129,False,5,Wednesday
3377,F,626.4838201,2020-01-30,13,Virtual,67000,40,Aceptada,False,0.0,12.5296764,False,3,Thursday
3378,M,810.8710951,2020-01-16,2,FÃ­sica,52000,33,En proceso,True,0.0,8.108710951,False,2,Thursday
3379,M,484.1956325,2020-11-01,15,FÃ­sica,52000,33,Aceptada,True,0.0,4.841956325,False,1,Sunday
3380,M,352.7309693,2020-06-01,15,FÃ­sica,52000,33,Aceptada,True,35.27309693,3.174578724,False,4,Monday
3381,M,978.1363972,2020-01-26,7,FÃ­sica,52000,33,Aceptada,True,195.6272794,7.825091178,False,3,Sunday
3382,M,421.1121817,2020-01-20,3,FÃ­sica,52000,33,Aceptada,True,42.11121817,3.790009635,False,1,Monday
3383,M,298.0886368,2020-08-01,8,FÃ­sica,52000,33,Aceptada,True,29.80886368,2.682797731,False,2,Saturday
3384,M,117.1059039,2020-01-19,17,FÃ­sica,52000,33,Aceptada,True,0.0,1.171059039,False,2,Sunday
3385,M,76.90090097,2020-04-01,23,Virtual,52000,33,Aceptada,True,0.0,1.538018019,False,2,Wednesday
3386,M,470.0484127,2020-12-01,12,FÃ­sica,52000,33,Aceptada,True,0.0,4.700484127,False,2,Tuesday
3387,M,842.0116285,2020-01-23,11,FÃ­sica,52000,33,Aceptada,True,0.0,8.420116285,False,1,Thursday
3388,M,614.3933258,2020-01-17,6,FÃ­sica,60000,56,Rechazada,False,0.0,6.143933258,False,4,Friday
3389,M,255.1223695,2020-01-24,7,FÃ­sica,60000,56,En proceso,False,0.0,2.551223695,False,1,Friday
3390,M,917.8759367,2020-01-20,23,Virtual,60000,56,Aceptada,False,91.78759367,16.52176686,False,5,Monday
3391,M,594.3734832,2020-01-22,5,Virtual,60000,56,Aceptada,False,0.0,11.88746966,False,4,Wednesday
3392,M,515.3452324,2020-01-28,2,Virtual,60000,56,Aceptada,False,51.53452324,9.276214183,False,5,Tuesday
3393,--,828.1685381,2020-11-01,2,FÃ­sica,54000,32,Rechazada,False,0.0,8.281685381,False,4,Sunday
3394,--,30.81461336,2020-01-26,15,Virtual,54000,32,Rechazada,False,0.0,0.616292267,False,4,Sunday
3395,--,508.6922766,2020-01-30,21,FÃ­sica,54000,32,Aceptada,False,50.86922766,4.57823049,True,5,Thursday
3396,--,89.18304228,2020-07-01,4,FÃ­sica,54000,32,En proceso,False,0.0,0.891830423,True,1,Wednesday
3397,--,955.4015819,2020-09-01,20,Virtual,54000,32,Rechazada,False,0.0,19.10803164,False,3,Tuesday
3398,--,948.5272043,2020-11-01,1,FÃ­sica,54000,32,Aceptada,False,0.0,9.485272043,False,2,Sunday
3399,--,813.9031859,2020-01-21,15,FÃ­sica,54000,32,Aceptada,False,0.0,8.139031859,False,1,Tuesday
3400,--,80.47108966,2020-05-01,21,FÃ­sica,54000,32,Aceptada,False,8.047108966,0.724239807,False,1,Friday
3401,--,303.0977537,2020-01-14,6,FÃ­sica,54000,32,Aceptada,False,0.0,3.030977537,False,4,Tuesday
3402,--,191.8369351,2020-01-20,18,FÃ­sica,54000,32,Aceptada,False,19.18369351,1.726532416,False,3,Monday
3403,--,289.9471828,2020-01-15,21,FÃ­sica,54000,32,Aceptada,False,0.0,2.899471828,False,2,Wednesday
3404,--,685.5353395,2020-01-21,20,Virtual,54000,32,En proceso,False,137.1070679,10.96856543,False,5,Tuesday
3405,--,986.6422448,2020-01-16,14,FÃ­sica,54000,32,Aceptada,False,0.0,9.866422448,False,5,Thursday
3406,--,751.0586106,2020-01-15,21,FÃ­sica,54000,32,Aceptada,False,150.2117221,6.008468885,False,2,Wednesday
3407,--,24.17002709,2020-01-23,2,FÃ­sica,54000,32,Aceptada,False,0.0,0.241700271,False,1,Thursday
3408,--,660.8097806,2020-08-01,3,Virtual,54000,32,Aceptada,False,0.0,13.21619561,False,2,Saturday
3409,M,935.8016349,2020-01-14,17,Virtual,79000,51,Aceptada,False,0.0,18.7160327,False,2,Tuesday
3410,M,176.4651843,2020-12-01,12,Virtual,79000,51,Aceptada,False,35.29303686,2.823442949,False,4,Tuesday
3411,M,851.743956,2020-01-15,21,Virtual,79000,51,Aceptada,False,0.0,17.03487912,False,1,Wednesday
3412,M,511.774573,2020-09-01,13,Virtual,79000,51,Aceptada,False,0.0,10.23549146,False,4,Tuesday
3413,M,452.9332366,2020-01-19,7,FÃ­sica,79000,51,Rechazada,False,45.29332366,4.076399129,False,4,Sunday
3414,M,754.8832992,2020-04-01,6,Virtual,79000,51,En proceso,False,75.48832992,13.58789939,False,5,Wednesday
